Date,Open,High,Low,Close,Stock,putIV,dt
2020-12-14,46.67,48.51,44.03,44.63,NNOX,1.5827657580566403,
2020-12-15,45.12,45.56,42.1,42.1,NNOX,1.5827657580566403,
2020-12-16,43.19,44.99,41.79,44.01,NNOX,1.5827657580566403,
2020-12-17,45.97,53.83,44.5,53.47,NNOX,1.5827657580566403,
2020-12-18,50.86,53.4,48.7,49.63,NNOX,1.5827657580566403,
2020-12-21,47.84,50.58,47.5,50.31,NNOX,1.5827657580566403,
2020-12-22,51.94,57.26,51.5,56.66,NNOX,1.5827657580566403,
2020-12-23,55.46,56.5,52.27,53.99,NNOX,1.5827657580566403,
2020-12-07,21.31,30.27,20.57,29.7,ASAN,0.7729514892578125,
2020-12-08,29.7,29.95,27.72,29.02,ASAN,0.7729514892578125,
2020-12-09,29.2,30.15,27.2,28.34,ASAN,0.7729514892578125,
2020-12-10,31.45,32.51,28.95,29.1,ASAN,0.7729514892578125,
2020-12-11,28.0,28.78,27.32,28.4,ASAN,0.7729514892578125,
2020-12-14,28.75,28.85,27.4,28.1,ASAN,0.7729514892578125,
2020-12-15,28.0,28.88,27.65,28.67,ASAN,0.7729514892578125,
2020-12-16,28.78,29.22,28.03,29.12,ASAN,0.7729514892578125,
2020-12-17,28.94,30.77,28.94,30.27,ASAN,0.7729514892578125,
2020-12-18,30.73,31.0,29.94,30.34,ASAN,0.7729514892578125,
2020-12-21,30.0,31.37,29.94,31.12,ASAN,0.7729514892578125,
2020-12-22,31.28,31.38,29.9,30.36,ASAN,0.7729514892578125,
2020-12-23,30.5,30.73,29.76,30.01,ASAN,0.7729514892578125,
2020-12-07,347.26,422.84,344.42,420.89,AVGO,0.32227240234374993,
2020-12-08,419.28,426.7,418.16,423.41,AVGO,0.32227240234374993,
2020-12-09,419.47,426.1,413.67,416.22,AVGO,0.32227240234374993,
2020-12-10,411.44,415.25,408.01,410.04,AVGO,0.32227240234374993,
2020-12-11,404.0,407.0,398.28,405.82,AVGO,0.32227240234374993,
2020-12-14,406.53,414.3,406.0,411.8,AVGO,0.32227240234374993,
2020-12-15,415.28,419.39,412.99,418.06,AVGO,0.32227240234374993,
2020-12-16,418.0,427.15,416.96,424.9,AVGO,0.32227240234374993,
2020-12-17,426.5,430.01,424.55,426.1,AVGO,0.32227240234374993,
2020-12-18,424.8,435.65,422.0,434.56,AVGO,0.32227240234374993,
2020-12-21,428.15,432.0,423.7,428.88,AVGO,0.32227240234374993,
2020-12-22,428.88,433.55,428.0,433.1,AVGO,0.32227240234374993,
2020-12-23,435.0,436.0,425.08,425.46,AVGO,0.32227240234374993,
2020-12-07,109.39,158.97,109.24,158.02,QCOM,0.3885559191894531,
2020-12-08,157.46,159.29,155.87,158.8,QCOM,0.3885559191894531,
2020-12-09,158.6,161.07,155.55,156.02,QCOM,0.3885559191894531,
2020-12-10,154.42,157.85,152.73,155.75,QCOM,0.3885559191894531,
2020-12-11,149.24,150.27,141.89,144.28,QCOM,0.3885559191894531,
2020-12-14,144.9,147.75,143.33,146.29,QCOM,0.3885559191894531,
2020-12-15,149.37,149.92,147.1,148.36,QCOM,0.3885559191894531,
2020-12-16,149.14,150.44,146.71,149.74,QCOM,0.3885559191894531,
2020-12-17,150.87,151.23,148.38,149.53,QCOM,0.3885559191894531,
2020-12-18,150.79,150.79,146.12,147.42,QCOM,0.3885559191894531,
2020-12-21,145.01,147.36,144.41,146.8,QCOM,0.3885559191894531,
2020-12-22,146.61,147.03,144.72,146.34,QCOM,0.3885559191894531,
2020-12-23,147.63,151.53,146.87,146.96,QCOM,0.3885559191894531,
2020-12-07,21.05,29.97,20.76,29.55,WFC,0.41211525390625,
2020-12-08,29.03,29.3,28.4,28.94,WFC,0.41211525390625,
2020-12-09,29.24,29.24,28.61,29.05,WFC,0.41211525390625,
2020-12-10,28.72,29.56,28.54,29.49,WFC,0.41211525390625,
2020-12-11,29.02,29.39,28.67,29.08,WFC,0.41211525390625,
2020-12-14,29.54,29.78,28.51,28.64,WFC,0.41211525390625,
2020-12-15,29.13,29.77,28.9,29.73,WFC,0.41211525390625,
2020-12-16,29.64,29.91,29.48,29.65,WFC,0.41211525390625,
2020-12-17,29.8,29.9,29.44,29.47,WFC,0.41211525390625,
2020-12-18,29.47,29.62,28.8,29.01,WFC,0.41211525390625,
2020-12-21,29.57,29.89,28.84,29.55,WFC,0.41211525390625,
2020-12-22,29.65,29.72,28.95,28.96,WFC,0.41211525390625,
2020-12-23,29.28,30.49,29.27,30.35,WFC,0.41211525390625,
2020-12-07,652.14,792.54,647.54,780.34,ISRG,0.38423772506713866,
2020-12-08,762.86,767.58,755.0,765.35,ISRG,0.38423772506713866,
2020-12-09,767.61,767.61,750.1,753.51,ISRG,0.38423772506713866,
2020-12-10,755.6,766.8,748.08,758.07,ISRG,0.38423772506713866,
2020-12-11,754.15,761.9,745.88,760.0,ISRG,0.38423772506713866,
2020-12-14,764.0,780.63,762.05,764.79,ISRG,0.38423772506713866,
2020-12-15,757.01,771.56,755.0,768.49,ISRG,0.38423772506713866,
2020-12-16,765.75,769.96,762.06,766.06,ISRG,0.38423772506713866,
2020-12-17,771.38,781.25,767.25,779.78,ISRG,0.38423772506713866,
2020-12-18,786.79,790.8,775.04,789.09,ISRG,0.38423772506713866,
2020-12-21,778.01,789.98,768.18,789.27,ISRG,0.38423772506713866,
2020-12-22,790.11,816.84,788.27,815.25,ISRG,0.38423772506713866,
2020-12-23,817.01,826.81,808.57,809.65,ISRG,0.38423772506713866,
2020-12-07,375.0,435.58,369.22,433.78,DPZ,0.3270636141967773,
2020-12-08,386.08,389.21,383.82,386.69,DPZ,0.3270636141967773,
2020-12-09,387.33,390.0,384.11,384.97,DPZ,0.3270636141967773,
2020-12-10,382.87,386.69,379.42,386.05,DPZ,0.3270636141967773,
2020-12-11,386.92,387.12,381.97,383.37,DPZ,0.3270636141967773,
2020-12-14,382.0,387.58,381.51,383.23,DPZ,0.3270636141967773,
2020-12-15,384.51,389.05,383.28,384.68,DPZ,0.3270636141967773,
2020-12-16,386.4,387.76,381.7,382.52,DPZ,0.3270636141967773,
2020-12-17,385.72,395.69,384.47,395.16,DPZ,0.3270636141967773,
2020-12-18,396.99,398.11,392.5,396.71,DPZ,0.3270636141967773,
2020-12-21,392.68,398.47,389.4,397.18,DPZ,0.3270636141967773,
2020-12-22,396.37,398.72,392.71,398.72,DPZ,0.3270636141967773,
2020-12-23,398.0,404.57,396.18,403.75,DPZ,0.3270636141967773,
2020-12-07,75.05,86.37,73.12,85.77,PZZA,0.47046427978515626,
2020-12-08,81.58,85.69,81.02,85.45,PZZA,0.47046427978515626,
2020-12-09,85.4,87.39,83.8,84.35,PZZA,0.47046427978515626,
2020-12-10,84.51,85.44,83.3,84.23,PZZA,0.47046427978515626,
2020-12-11,83.74,85.61,83.17,84.83,PZZA,0.47046427978515626,
2020-12-14,84.71,85.95,84.43,85.64,PZZA,0.47046427978515626,
2020-12-15,86.62,87.57,85.68,87.34,PZZA,0.47046427978515626,
2020-12-16,87.45,89.71,87.13,87.32,PZZA,0.47046427978515626,
2020-12-17,87.49,89.52,86.37,89.45,PZZA,0.47046427978515626,
2020-12-18,89.71,91.18,89.02,90.47,PZZA,0.47046427978515626,
2020-12-21,89.25,89.93,86.21,87.15,PZZA,0.47046427978515626,
2020-12-22,87.63,88.47,85.12,86.55,PZZA,0.47046427978515626,
2020-12-23,86.4,87.44,85.93,87.26,PZZA,0.47046427978515626,
2020-12-07,182.67,302.62,176.63,299.98,ROKU,0.5560957476806643,
2020-12-08,299.98,307.63,297.25,306.13,ROKU,0.5560957476806643,
2020-12-09,315.11,328.74,303.16,306.23,ROKU,0.5560957476806643,
2020-12-10,301.0,322.09,300.07,321.99,ROKU,0.5560957476806643,
2020-12-11,321.0,331.87,316.9,330.87,ROKU,0.5560957476806643,
2020-12-14,333.0,336.17,319.37,324.32,ROKU,0.5560957476806643,
2020-12-15,325.41,331.1,319.01,320.14,ROKU,0.5560957476806643,
2020-12-16,321.2,327.96,320.27,325.82,ROKU,0.5560957476806643,
2020-12-17,346.65,352.12,326.5,329.48,ROKU,0.5560957476806643,
2020-12-18,331.98,343.6,329.48,340.71,ROKU,0.5560957476806643,
2020-12-21,344.0,358.79,341.54,354.0,ROKU,0.5560957476806643,
2020-12-22,356.33,361.68,344.48,354.71,ROKU,0.5560957476806643,
2020-12-23,355.0,361.04,344.21,360.56,ROKU,0.5560957476806643,
2020-12-07,67.22,93.2,66.46,92.97,COF,0.41528905029296875,
2020-12-08,91.4,93.22,91.36,92.64,COF,0.41528905029296875,
2020-12-09,92.93,95.36,92.76,94.92,COF,0.41528905029296875,
2020-12-10,93.33,95.29,92.1,94.67,COF,0.41528905029296875,
2020-12-11,92.87,93.34,91.07,92.17,COF,0.41528905029296875,
2020-12-14,93.46,93.95,90.26,90.42,COF,0.41528905029296875,
2020-12-15,91.66,92.69,89.72,92.68,COF,0.41528905029296875,
2020-12-16,93.21,94.03,91.72,93.59,COF,0.41528905029296875,
2020-12-17,93.87,94.32,93.05,94.08,COF,0.41528905029296875,
2020-12-18,93.96,93.96,91.05,91.57,COF,0.41528905029296875,
2020-12-21,93.6,96.62,92.21,95.29,COF,0.41528905029296875,
2020-12-22,95.44,96.14,94.97,94.99,COF,0.41528905029296875,
2020-12-23,95.98,97.83,95.75,96.82,COF,0.41528905029296875,
2020-12-07,177.55,236.8,168.5,231.8,TDOC,0.5028125891113282,
2020-12-08,199.79,200.49,194.58,198.26,TDOC,0.5028125891113282,
2020-12-09,199.5,199.5,188.81,192.28,TDOC,0.5028125891113282,
2020-12-10,192.17,199.19,191.45,199.01,TDOC,0.5028125891113282,
2020-12-11,198.93,201.45,195.59,199.58,TDOC,0.5028125891113282,
2020-12-14,197.51,202.35,194.34,194.63,TDOC,0.5028125891113282,
2020-12-15,196.09,198.19,193.47,196.11,TDOC,0.5028125891113282,
2020-12-16,188.25,190.33,181.15,187.07,TDOC,0.5028125891113282,
2020-12-17,190.0,196.89,189.7,196.81,TDOC,0.5028125891113282,
2020-12-18,197.14,198.55,191.6,196.34,TDOC,0.5028125891113282,
2020-12-21,199.0,205.19,193.92,199.75,TDOC,0.5028125891113282,
2020-12-22,201.99,208.5,201.46,206.04,TDOC,0.5028125891113282,
2020-12-23,206.55,212.92,203.3,209.42,TDOC,0.5028125891113282,
2020-12-07,17.29,39.92,17.11,39.33,CPRI,0.6242713354492189,
2020-12-08,38.61,39.82,38.56,38.71,CPRI,0.6242713354492189,
2020-12-09,38.79,39.62,38.43,39.03,CPRI,0.6242713354492189,
2020-12-10,39.02,39.97,38.1,39.66,CPRI,0.6242713354492189,
2020-12-11,39.78,39.78,37.95,38.14,CPRI,0.6242713354492189,
2020-12-14,38.91,39.85,38.06,38.4,CPRI,0.6242713354492189,
2020-12-15,38.83,40.42,38.43,40.35,CPRI,0.6242713354492189,
2020-12-16,40.32,41.09,39.59,40.21,CPRI,0.6242713354492189,
2020-12-17,41.0,42.88,40.55,42.75,CPRI,0.6242713354492189,
2020-12-18,42.54,42.91,41.5,41.83,CPRI,0.6242713354492189,
2020-12-21,40.12,42.4,40.06,41.88,CPRI,0.6242713354492189,
2020-12-22,42.0,42.52,41.21,42.39,CPRI,0.6242713354492189,
2020-12-23,42.3,43.05,41.86,42.63,CPRI,0.6242713354492189,
2020-12-07,14.34,37.31,14.25,35.59,GRWG,0.9233406103515626,
2020-12-08,32.51,34.25,30.32,34.17,GRWG,0.9233406103515626,
2020-12-09,32.25,33.25,30.85,31.39,GRWG,0.9233406103515626,
2020-12-10,30.5,33.33,30.25,33.2,GRWG,0.9233406103515626,
2020-12-11,32.65,34.49,32.28,32.74,GRWG,0.9233406103515626,
2020-12-14,33.57,34.0,32.7,32.79,GRWG,0.9233406103515626,
2020-12-15,33.0,35.73,32.3,34.7,GRWG,0.9233406103515626,
2020-12-16,35.25,38.91,34.72,38.71,GRWG,0.9233406103515626,
2020-12-17,38.92,39.0,36.18,37.51,GRWG,0.9233406103515626,
2020-12-18,37.4,39.84,36.85,38.65,GRWG,0.9233406103515626,
2020-12-21,38.26,41.57,38.0,40.67,GRWG,0.9233406103515626,
2020-12-22,41.4,42.39,40.08,42.15,GRWG,0.9233406103515626,
2020-12-23,42.65,43.14,41.06,41.23,GRWG,0.9233406103515626,
2020-12-07,115.0,194.9,102.69,179.2,GRVY,0.0,
2020-12-08,174.0,181.65,168.1,181.65,GRVY,0.0,
2020-12-09,184.78,184.88,170.01,171.8,GRVY,0.0,
2020-12-10,172.31,174.88,167.0,169.41,GRVY,0.0,
2020-12-11,170.55,178.84,168.7,178.56,GRVY,0.0,
2020-12-14,179.27,181.0,171.53,173.63,GRVY,0.0,
2020-12-15,176.03,183.4,175.5,179.48,GRVY,0.0,
2020-12-16,181.0,194.67,180.63,192.81,GRVY,0.0,
2020-12-17,195.0,199.44,191.13,194.39,GRVY,0.0,
2020-12-18,197.0,207.59,195.5,207.52,GRVY,0.0,
2020-12-21,211.33,220.48,208.0,218.97,GRVY,0.0,
2020-12-22,229.77,239.9,210.0,216.95,GRVY,0.0,
2020-12-23,225.0,225.0,200.01,210.49,GRVY,0.0,
2020-12-07,223.82,270.92,215.63,267.07,CRM,0.3390569024658203,
2020-12-08,228.65,229.5,225.66,227.86,CRM,0.3390569024658203,
2020-12-09,228.05,228.84,220.07,220.57,CRM,0.3390569024658203,
2020-12-10,220.57,224.31,220.16,222.92,CRM,0.3390569024658203,
2020-12-11,221.92,222.74,219.98,222.42,CRM,0.3390569024658203,
2020-12-14,223.09,223.47,220.45,221.27,CRM,0.3390569024658203,
2020-12-15,222.07,222.14,218.2,220.15,CRM,0.3390569024658203,
2020-12-16,221.48,224.0,220.25,223.62,CRM,0.3390569024658203,
2020-12-17,224.9,226.73,224.5,225.92,CRM,0.3390569024658203,
2020-12-18,227.02,227.82,224.4,227.43,CRM,0.3390569024658203,
2020-12-21,224.9,227.44,224.71,226.47,CRM,0.3390569024658203,
2020-12-22,227.0,231.87,226.6,231.17,CRM,0.3390569024658203,
2020-12-23,232.5,233.18,227.11,227.43,CRM,0.3390569024658203,
2020-12-07,166.68,183.53,166.03,183.19,GLD,0.1626060302734375,
2020-12-08,175.51,175.93,174.72,175.5,GLD,0.1626060302734375,
2020-12-09,173.92,174.04,171.24,172.5,GLD,0.1626060302734375,
2020-12-10,172.9,173.58,171.7,172.17,GLD,0.1626060302734375,
2020-12-11,172.25,173.32,172.11,172.49,GLD,0.1626060302734375,
2020-12-14,171.91,172.52,170.91,171.54,GLD,0.1626060302734375,
2020-12-15,173.43,173.98,173.06,173.94,GLD,0.1626060302734375,
2020-12-16,174.13,175.02,173.02,174.9,GLD,0.1626060302734375,
2020-12-17,177.15,177.87,176.58,176.74,GLD,0.1626060302734375,
2020-12-18,176.65,176.98,176.1,176.44,GLD,0.1626060302734375,
2020-12-21,176.29,176.94,175.76,175.88,GLD,0.1626060302734375,
2020-12-22,176.2,176.34,174.34,174.49,GLD,0.1626060302734375,
2020-12-23,175.1,176.21,175.06,175.65,GLD,0.1626060302734375,
2020-12-07,20.58,23.96,20.45,23.79,SLV,0.4155331884765625,
2020-12-08,22.92,23.12,22.73,22.82,SLV,0.4155331884765625,
2020-12-09,22.54,22.57,21.93,22.23,SLV,0.4155331884765625,
2020-12-10,22.38,22.58,22.19,22.32,SLV,0.4155331884765625,
2020-12-11,22.23,22.43,22.19,22.26,SLV,0.4155331884765625,
2020-12-14,22.35,22.53,22.12,22.16,SLV,0.4155331884765625,
2020-12-15,22.66,22.83,22.6,22.8,SLV,0.4155331884765625,
2020-12-16,23.22,23.65,22.96,23.62,SLV,0.4155331884765625,
2020-12-17,24.09,24.27,23.95,24.15,SLV,0.4155331884765625,
2020-12-18,24.02,24.13,23.87,23.96,SLV,0.4155331884765625,
2020-12-21,24.12,24.5,24.1,24.38,SLV,0.4155331884765625,
2020-12-22,24.02,24.13,23.31,23.43,SLV,0.4155331884765625,
2020-12-23,23.7,23.98,23.68,23.8,SLV,0.4155331884765625,
2020-12-07,18.4,23.99,17.78,23.58,RKT,0.6523472265625001,
2020-12-08,19.8,20.63,19.66,20.21,RKT,0.6523472265625001,
2020-12-09,20.92,21.97,20.47,21.06,RKT,0.6523472265625001,
2020-12-10,21.34,21.4,20.63,20.8,RKT,0.6523472265625001,
2020-12-11,20.75,21.42,20.7,20.86,RKT,0.6523472265625001,
2020-12-14,21.48,22.64,21.28,21.94,RKT,0.6523472265625001,
2020-12-15,22.33,22.63,21.83,22.36,RKT,0.6523472265625001,
2020-12-16,22.63,22.84,22.22,22.39,RKT,0.6523472265625001,
2020-12-17,22.37,22.53,21.77,22.4,RKT,0.6523472265625001,
2020-12-18,21.52,21.98,21.42,21.64,RKT,0.6523472265625001,
2020-12-21,21.19,22.13,21.06,21.6,RKT,0.6523472265625001,
2020-12-22,21.67,21.77,21.4,21.7,RKT,0.6523472265625001,
2020-12-23,21.86,21.87,21.25,21.65,RKT,0.6523472265625001,
2020-12-07,216.72,289.79,211.29,287.31,MDB,0.5084888018798828,
2020-12-08,281.71,287.45,278.33,282.98,MDB,0.5084888018798828,
2020-12-09,280.1,305.7,274.95,280.01,MDB,0.5084888018798828,
2020-12-10,277.08,319.37,277.08,319.06,MDB,0.5084888018798828,
2020-12-11,313.0,341.45,312.95,340.0,MDB,0.5084888018798828,
2020-12-14,342.21,351.41,338.61,340.12,MDB,0.5084888018798828,
2020-12-15,339.44,348.75,328.06,335.19,MDB,0.5084888018798828,
2020-12-16,334.06,342.0,331.05,336.99,MDB,0.5084888018798828,
2020-12-17,357.38,378.1,347.71,372.85,MDB,0.5084888018798828,
2020-12-18,376.63,379.95,372.04,376.87,MDB,0.5084888018798828,
2020-12-21,376.45,385.22,371.73,383.29,MDB,0.5084888018798828,
2020-12-22,385.06,397.39,382.04,396.0,MDB,0.5084888018798828,
2020-12-23,397.27,399.0,369.11,376.22,MDB,0.5084888018798828,
2020-12-07,176.0,234.44,172.8,227.99,TEAM,0.5058032818603515,
2020-12-08,227.76,235.17,227.76,229.84,TEAM,0.5058032818603515,
2020-12-09,228.94,229.97,220.36,223.54,TEAM,0.5058032818603515,
2020-12-10,222.62,228.41,220.45,227.19,TEAM,0.5058032818603515,
2020-12-11,229.11,232.24,224.72,232.01,TEAM,0.5058032818603515,
2020-12-14,233.77,240.7,233.43,234.74,TEAM,0.5058032818603515,
2020-12-15,234.83,238.16,229.44,237.7,TEAM,0.5058032818603515,
2020-12-16,237.63,245.28,236.62,243.85,TEAM,0.5058032818603515,
2020-12-17,246.44,250.03,245.79,248.05,TEAM,0.5058032818603515,
2020-12-18,248.67,249.99,244.62,247.78,TEAM,0.5058032818603515,
2020-12-21,246.69,249.3,241.15,248.19,TEAM,0.5058032818603515,
2020-12-22,250.0,250.01,244.89,247.01,TEAM,0.5058032818603515,
2020-12-23,247.0,247.85,239.07,240.88,TEAM,0.5058032818603515,
2020-12-07,39.32,56.31,37.31,55.67,RDFN,0.6712679357910158,
2020-12-08,52.64,55.1,52.64,55.06,RDFN,0.6712679357910158,
2020-12-09,55.06,58.37,55.06,56.0,RDFN,0.6712679357910158,
2020-12-10,55.77,58.98,55.1,58.65,RDFN,0.6712679357910158,
2020-12-11,58.76,60.05,58.43,59.7,RDFN,0.6712679357910158,
2020-12-14,60.64,65.13,60.0,64.31,RDFN,0.6712679357910158,
2020-12-15,65.15,68.08,64.03,67.88,RDFN,0.6712679357910158,
2020-12-16,68.0,72.83,67.58,72.75,RDFN,0.6712679357910158,
2020-12-17,73.47,78.77,72.44,76.4,RDFN,0.6712679357910158,
2020-12-18,75.5,77.86,74.61,76.56,RDFN,0.6712679357910158,
2020-12-21,74.0,79.77,73.54,78.53,RDFN,0.6712679357910158,
2020-12-22,79.24,83.71,78.32,82.11,RDFN,0.6712679357910158,
2020-12-23,82.0,82.19,77.04,78.38,RDFN,0.6712679357910158,
2020-12-07,136.68,153.14,133.65,151.84,JNJ,0.25794199096679693,
2020-12-08,150.0,152.14,149.55,151.55,JNJ,0.25794199096679693,
2020-12-09,152.83,153.5,151.76,153.1,JNJ,0.25794199096679693,
2020-12-10,152.82,152.98,151.68,152.25,JNJ,0.25794199096679693,
2020-12-11,151.53,153.41,151.23,152.95,JNJ,0.25794199096679693,
2020-12-14,153.25,153.48,148.99,149.07,JNJ,0.25794199096679693,
2020-12-15,150.0,150.75,149.53,150.57,JNJ,0.25794199096679693,
2020-12-16,150.2,150.92,149.55,149.67,JNJ,0.25794199096679693,
2020-12-17,150.09,153.89,149.96,153.62,JNJ,0.25794199096679693,
2020-12-18,153.65,155.1,151.67,154.51,JNJ,0.25794199096679693,
2020-12-21,152.01,153.41,150.05,153.02,JNJ,0.25794199096679693,
2020-12-22,152.4,153.9,151.86,152.72,JNJ,0.25794199096679693,
2020-12-23,152.8,153.6,151.9,151.94,JNJ,0.25794199096679693,
2020-12-07,151.01,215.0,148.0,212.92,SQ,0.5280808911132813,
2020-12-08,213.33,213.9,208.25,213.01,SQ,0.5280808911132813,
2020-12-09,213.96,220.5,205.01,207.04,SQ,0.5280808911132813,
2020-12-10,205.39,217.61,203.57,217.25,SQ,0.5280808911132813,
2020-12-11,218.26,222.2,213.17,216.59,SQ,0.5280808911132813,
2020-12-14,218.01,220.43,214.5,215.86,SQ,0.5280808911132813,
2020-12-15,218.41,221.72,216.73,219.99,SQ,0.5280808911132813,
2020-12-16,223.86,227.96,220.03,227.08,SQ,0.5280808911132813,
2020-12-17,230.0,237.09,227.7,230.74,SQ,0.5280808911132813,
2020-12-18,235.0,236.37,231.1,235.45,SQ,0.5280808911132813,
2020-12-21,236.09,241.85,232.26,233.5,SQ,0.5280808911132813,
2020-12-22,236.5,243.38,236.0,241.58,SQ,0.5280808911132813,
2020-12-23,241.36,241.82,230.58,230.68,SQ,0.5280808911132813,
2020-12-07,70.92,95.71,70.72,93.94,LOGI,0.4155331884765625,
2020-12-08,88.0,90.49,87.88,89.66,LOGI,0.4155331884765625,
2020-12-09,89.9,90.07,87.44,88.15,LOGI,0.4155331884765625,
2020-12-10,87.84,89.93,87.62,89.6,LOGI,0.4155331884765625,
2020-12-11,89.06,91.23,88.87,89.79,LOGI,0.4155331884765625,
2020-12-14,90.14,90.67,89.28,89.39,LOGI,0.4155331884765625,
2020-12-15,90.57,90.98,89.83,90.4,LOGI,0.4155331884765625,
2020-12-16,91.59,92.06,90.92,91.45,LOGI,0.4155331884765625,
2020-12-17,93.39,94.06,92.7,93.71,LOGI,0.4155331884765625,
2020-12-18,93.65,94.87,92.92,94.85,LOGI,0.4155331884765625,
2020-12-21,93.4,95.22,92.82,95.06,LOGI,0.4155331884765625,
2020-12-22,94.55,95.94,94.34,95.02,LOGI,0.4155331884765625,
2020-12-23,94.73,95.0,93.69,93.81,LOGI,0.4155331884765625,
2020-12-07,21.99,41.8,21.34,38.74,AMWL,0.788088056640625,
2020-12-08,28.59,30.94,28.5,30.51,AMWL,0.788088056640625,
2020-12-09,30.58,31.4,28.91,29.8,AMWL,0.788088056640625,
2020-12-10,28.62,30.65,28.62,30.62,AMWL,0.788088056640625,
2020-12-11,30.29,32.53,30.29,31.63,AMWL,0.788088056640625,
2020-12-14,31.61,33.42,31.41,33.18,AMWL,0.788088056640625,
2020-12-15,33.45,33.75,28.05,30.21,AMWL,0.788088056640625,
2020-12-16,28.66,28.8,26.75,26.89,AMWL,0.788088056640625,
2020-12-17,27.25,28.44,27.0,28.34,AMWL,0.788088056640625,
2020-12-18,28.2,28.34,26.77,27.0,AMWL,0.788088056640625,
2020-12-21,26.49,27.47,26.39,27.14,AMWL,0.788088056640625,
2020-12-22,27.46,29.21,27.42,28.74,AMWL,0.788088056640625,
2020-12-23,29.0,30.7,28.56,29.95,AMWL,0.788088056640625,
2020-12-07,127.66,211.36,125.49,207.0,FVRR,0.7612328564453126,
2020-12-08,200.0,200.0,191.01,196.91,FVRR,0.7612328564453126,
2020-12-09,199.0,200.98,187.25,190.76,FVRR,0.7612328564453126,
2020-12-10,184.0,200.41,181.03,199.69,FVRR,0.7612328564453126,
2020-12-11,200.26,205.39,195.03,201.39,FVRR,0.7612328564453126,
2020-12-14,203.06,207.79,202.49,206.59,FVRR,0.7612328564453126,
2020-12-15,206.0,210.75,203.61,205.85,FVRR,0.7612328564453126,
2020-12-16,198.54,204.79,190.29,202.01,FVRR,0.7612328564453126,
2020-12-17,202.59,205.13,196.72,204.62,FVRR,0.7612328564453126,
2020-12-18,205.0,213.5,200.68,209.29,FVRR,0.7612328564453126,
2020-12-21,209.98,228.21,207.61,221.87,FVRR,0.7612328564453126,
2020-12-22,224.16,228.49,213.29,223.38,FVRR,0.7612328564453126,
2020-12-23,225.61,227.97,212.19,216.28,FVRR,0.7612328564453126,
2020-12-07,4.65,12.15,4.41,10.1,TLRY,1.1875040625,
2020-12-08,8.08,8.39,7.94,8.29,TLRY,1.1875040625,
2020-12-09,8.33,8.37,7.64,7.92,TLRY,1.1875040625,
2020-12-10,7.6,8.11,7.58,8.07,TLRY,1.1875040625,
2020-12-11,8.08,8.13,7.67,7.77,TLRY,1.1875040625,
2020-12-14,7.93,7.93,7.35,7.37,TLRY,1.1875040625,
2020-12-15,7.44,7.88,7.16,7.87,TLRY,1.1875040625,
2020-12-16,9.9,10.01,9.1,9.33,TLRY,1.1875040625,
2020-12-17,9.35,9.42,8.83,8.96,TLRY,1.1875040625,
2020-12-18,8.95,9.27,8.79,8.89,TLRY,1.1875040625,
2020-12-21,8.54,8.86,8.29,8.39,TLRY,1.1875040625,
2020-12-22,8.47,8.74,8.22,8.46,TLRY,1.1875040625,
2020-12-23,8.55,9.31,8.27,8.89,TLRY,1.1875040625,
2020-12-07,124.55,172.69,118.1,170.72,CRWD,0.538212625732422,
2020-12-08,171.29,178.88,170.8,177.48,CRWD,0.538212625732422,
2020-12-09,175.44,177.7,162.89,166.17,CRWD,0.538212625732422,
2020-12-10,165.35,181.8,164.15,179.99,CRWD,0.538212625732422,
2020-12-11,177.17,178.88,171.38,175.92,CRWD,0.538212625732422,
2020-12-14,176.81,179.51,172.88,173.8,CRWD,0.538212625732422,
2020-12-15,175.4,176.5,172.4,174.93,CRWD,0.538212625732422,
2020-12-16,177.05,182.21,176.55,179.79,CRWD,0.538212625732422,
2020-12-17,182.14,186.9,180.79,185.25,CRWD,0.538212625732422,
2020-12-18,193.7,205.91,193.7,203.75,CRWD,0.538212625732422,
2020-12-21,202.24,211.61,201.8,210.65,CRWD,0.538212625732422,
2020-12-22,213.01,225.75,211.55,224.9,CRWD,0.538212625732422,
2020-12-23,225.63,227.26,216.21,223.5,CRWD,0.538212625732422,
2020-12-07,449.57,915.0,437.17,912.63,TTD,0.5176287251281739,
2020-12-08,910.0,922.19,907.42,915.0,TTD,0.5176287251281739,
2020-12-09,918.68,934.57,872.48,885.26,TTD,0.5176287251281739,
2020-12-10,876.17,919.54,871.03,917.58,TTD,0.5176287251281739,
2020-12-11,915.67,930.0,904.0,926.14,TTD,0.5176287251281739,
2020-12-14,929.0,932.99,903.82,922.42,TTD,0.5176287251281739,
2020-12-15,923.26,947.92,923.25,933.13,TTD,0.5176287251281739,
2020-12-16,927.96,941.8,912.2,939.72,TTD,0.5176287251281739,
2020-12-17,945.0,954.5,935.5,942.4,TTD,0.5176287251281739,
2020-12-18,949.95,959.08,937.26,951.5,TTD,0.5176287251281739,
2020-12-21,938.0,963.4,921.28,935.53,TTD,0.5176287251281739,
2020-12-22,942.26,972.8,931.77,971.12,TTD,0.5176287251281739,
2020-12-23,969.0,970.0,921.91,923.99,TTD,0.5176287251281739,
2020-12-07,83.41,118.13,79.76,116.87,DDOG,0.5318650329589845,
2020-12-08,99.39,100.18,96.23,99.85,DDOG,0.5318650329589845,
